,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,0
7451,C,10.0,B,U,0.0,b,B,0.0,c0,3.5946575956730733,40.14427895971994,6.387106796373327,1430.28,100.0,233.1520923292026,3.1747117355547663,183.04402108092137,0.0,0.0,80.0,3.0,0
7452,A,9.0,D,Q,0.0,a,A,0.0,c0,3.743271556546851,11.574992950212451,5.944620497589098,1177.56,120.0,250.63234138708614,2.77191284722568,139.4810773928276,0.0,0.0,80.0,3.0,0
7453,A,8.0,E,V,1.0,e,A,1.0,c0,2.1437876348037888,51.766383578328806,4.616818183224001,2520.76,90.0,217.75722582174316,1.6734458514011767,407.6131133390139,0.0,0.0,50.0,0.0,0
7454,A,8.0,B,V,0.0,c,A,1.0,c0,3.8903365098260627,24.60372932941763,7.016285303706455,1346.54,90.0,218.03392442522414,2.8858854838817414,151.6257490399921,0.0,0.0,80.0,5.0,0
7456,A,10.0,D,Y,0.0,c,C,1.0,c39,2.1437876348037888,-22.862622206578767,5.27451158251417,2012.74,100.0,231.65353941408955,2.258834178183198,223.10144237647648,0.0,0.0,70.0,5.0,0
7457,B,13.0,E,R,1.0,e,A,1.0,c0,4.6069562545437215,62.12500038428149,7.715673343715278,1543.3,160.0,278.207322253902,4.242991267863589,125.5667915694664,55.0,0.0,110.0,6.0,1
7458,A,10.0,D,Y,0.0,c,A,0.0,c0,2.1437876348037888,14.098102563027942,4.277734153231895,647.9266666666666,100.0,230.15612895901012,1.5153876236737645,52.48725120204486,0.0,0.0,44.0,2.0,0
7459,F,11.0,D,T,0.0,d,B,1.0,c0,3.368447367421272,32.77225535703729,5.790988373108513,1394.753333333333,130.0,258.1664815968992,3.0379217080355505,284.6970692409925,0.0,0.0,30.0,1.0,0
7460,A,10.0,E,V,1.0,e,A,1.0,c0,4.252141997934761,27.9298642205014,7.659599007289468,708.3666666666667,100.0,232.07385757281503,1.7147873988179791,93.38495735888029,0.0,0.0,80.0,3.0,0
7461,A,8.0,D,W,0.0,d,A,1.0,c0,2.232783690325877,-13.705578951942982,4.297862980499918,1353.3533333333332,90.0,220.8587055035335,4.094458794105401,33.737732492183774,0.0,0.0,80.0,4.0,0
7462,A,8.0,E,Y,1.0,e,A,1.0,c0,4.394824124063465,60.512013228059594,7.04788205555169,2136.14,90.0,220.9015932766929,1.4195406949142733,294.0228028225962,0.0,0.0,80.0,4.0,0
7463,A,13.0,E,T,1.0,e,A,1.0,c0,3.0595278715659733,26.361737172372077,5.752190319726148,1246.2133333333334,160.0,277.34726583605857,3.616901010933709,14.475420946633193,37.0,0.0,150.0,8.0,1
7464,A,8.0,D,U,0.0,c,A,1.0,c0,2.232783690325877,-11.549775760234676,4.767295028634875,1364.2733333333333,90.0,221.96367297814768,1.4196179651700664,618.0276759878433,0.0,0.0,40.0,3.0,0
7465,A,10.0,B,R,0.0,d,A,0.0,c0,4.10834684348133,24.883968094354003,6.753293720234855,1305.8733333333332,100.0,231.67659008882336,1.818329195740393,206.87043757624627,0.0,0.0,90.0,3.0,0
7466,A,11.0,D,O,0.0,a,A,1.0,?,3.5197170226212404,20.747084985898873,6.251244151400001,1186.0466666666666,130.0,257.4044066474956,2.1942932940486832,9.53071285516225,16.0,0.0,40.0,3.0,0
7467,A,8.0,C,R,0.0,a,A,0.0,c0,4.180389699864894,14.162532306343193,7.22610735538249,774.42,90.0,220.46267430891757,3.4009569424415917,290.78247221524015,0.0,0.0,80.0,5.0,0
7468,A,8.0,E,O,1.0,e,A,1.0,c0,3.816987914184669,17.97201230822992,5.947305719355277,1225.1,90.0,220.23822133694472,1.4100591406345613,365.90528957612634,0.0,0.0,80.0,3.0,0
7469,F,8.0,E,X,0.0,d,A,1.0,c0,2.8210805094143114,33.09303925914034,5.627948433563804,1360.6533333333334,90.0,221.18955315540254,2.700832972435047,404.50665658580283,0.0,0.0,100.0,4.0,0
7470,A,5.0,D,W,0.0,a,A,1.0,c0,2.9012967706912964,14.868764183496593,5.646287569766453,1363.44,90.0,178.7702014768003,1.79244544081541,82.8596280407604,0.0,0.0,90.0,6.0,0
7471,A,8.0,D,R,0.0,c,A,1.0,c0,3.1376395320500863,-8.022942562613476,6.153358854150998,611.1066666666667,90.0,218.71481969851087,2.7065099104664045,377.50114940929046,0.0,0.0,120.0,5.0,0
7472,E,8.0,E,Y,1.0,e,B,1.0,c0,4.536484120840085,9.512848351383237,7.135917667500892,1322.6666666666667,90.0,221.3592399565593,2.0114444582492457,155.331590054604,0.0,0.0,120.0,6.0,0
7473,A,11.0,E,Y,1.0,e,A,1.0,c0,3.0595278715659733,28.77810081353849,5.885586208825865,1386.9533333333334,130.0,258.630416735545,4.511766584959856,340.6845095520398,0.0,0.0,110.0,6.0,1
7474,A,4.0,E,O,1.0,e,B,0.0,c28,3.669168329250815,28.571508289745594,6.3971974305768615,876.4066666666665,50.0,162.59472423892976,1.7418711911249578,297.84405085137837,0.0,0.0,48.0,3.0,0
7475,D,11.0,E,R,1.0,e,A,1.0,c0,2.74005678707146,10.534139843224764,5.252197056826215,918.6333333333333,130.0,258.84560608726946,3.2326664523808253,83.8047070209027,0.0,0.0,40.0,2.0,0
7476,A,9.1,E,R,1.0,e,A,1.0,c0,4.180389699864894,6.1080146333825605,6.053284252355702,561.9866666666667,110.0,241.3986764283424,2.4394404585445097,503.2080765346956,0.0,14.0,100.0,5.0,1
7477,A,8.0,E,V,1.0,e,A,1.0,c0,4.886666579548511,42.55226002850763,8.401960476754008,943.66,90.0,220.45513267600305,5.0479636034771085,495.1751981402714,0.0,0.0,80.0,3.0,0
7478,A,8.0,D,W,0.0,b,B,1.0,c0,2.5753257825576155,18.206702641889446,4.889527209224539,743.0,90.0,219.61692074201162,2.8387714621449427,225.43547967331418,0.0,0.0,80.0,5.0,0
7479,D,9.1,E,R,1.0,f,A,0.0,c0,4.394824124063465,33.338016801920254,6.644370364882286,348.26666666666665,110.0,241.43233390196175,0.8053755146277455,215.2705799667566,0.0,0.0,50.0,3.0,1
7480,A,8.0,E,S,1.0,e,B,1.0,c0,3.8903365098260627,23.82238130693705,6.4997317826315895,1710.98,90.0,221.19274721819355,1.6861602698184563,297.6089648244396,0.0,0.0,80.0,4.0,0
7481,A,10.0,D,O,0.0,c,A,0.0,c0,2.1437876348037888,40.28634292432627,4.8002796979233135,1247.74,100.0,230.2044194441122,2.945301382760469,527.0140876236576,0.0,0.0,50.0,2.0,0
7482,A,8.1,D,R,0.0,a,A,0.0,c22,3.816987914184669,40.22056968276957,7.42253809413438,1373.2466666666667,150.0,271.6179945486899,6.49878368824443,262.9230751362166,0.0,0.0,80.0,3.0,0
7483,A,11.0,B,T,0.0,b,A,1.0,c0,3.5197170226212404,17.38135071397376,6.31869017036179,1403.013333333333,130.0,257.2531634829993,4.4290197135745935,129.40252469140464,0.0,0.0,90.0,7.0,0
7484,B,5.0,E,O,1.0,e,A,1.0,c0,3.2920632714508717,23.195231998444484,4.95359566102808,2499.366666666667,60.0,179.08902305407273,1.7876922160585988,300.2989657990969,0.0,0.0,80.0,4.0,0
7485,A,8.0,E,O,1.0,e,B,1.0,c0,3.5197170226212404,8.775114461273278,5.753372206577188,1314.68,90.0,219.66681594085495,2.057368482489662,241.0613622096253,0.0,0.0,80.0,2.0,0
7486,A,8.0,E,V,1.0,e,A,1.0,c0,3.44432238911142,27.88344446994073,5.728944951093116,621.5,90.0,220.65255958764303,0.7117310379652501,154.22985846902378,0.0,0.0,80.0,6.0,0
7487,A,5.0,D,O,0.0,c,A,1.0,c0,1.960713731797774,15.271635460688927,3.9705801118888187,1350.14,60.0,179.46875884195526,3.6458285905942636,6.7994736428885005,0.0,0.0,30.0,1.0,0
7488,A,10.0,G,V,0.0,b,A,1.0,c0,3.743271556546851,11.156442056853123,6.111252662486268,255.41333333333333,100.0,232.3042790399726,2.1497383872359026,410.23381877496274,0.0,0.0,80.0,5.0,1
7489,F,6.0,E,V,1.0,e,B,1.0,c0,5.505225343152748,47.98582497283705,8.614403538740364,1632.686666666667,70.0,196.22963168333385,2.9048830354478405,367.40513262644083,0.0,0.0,80.0,4.0,1
7490,E,11.0,E,R,1.0,e,A,1.0,c0,3.8903365098260627,64.90936287831268,7.942221429750466,1472.14,130.0,256.5942405558492,2.9670841758599438,196.78421203733313,55.0,0.0,80.0,4.0,1
7491,D,11.0,E,Z,1.0,e,A,1.0,c0,4.036000068055038,32.030462431151555,7.944096642276592,226.7133333333333,130.0,258.1704192583312,2.6657858174269418,34.412444353772656,0.0,0.0,140.0,8.0,1
7492,A,10.0,E,Y,1.0,e,A,1.0,c0,4.036000068055038,47.87788911239169,7.734588329920549,1326.4333333333334,100.0,229.5879907227524,3.8581151816285777,352.48721282505,0.0,0.0,76.0,3.0,1
7493,A,10.0,E,P,1.0,e,B,1.0,c0,4.536484120840085,38.61048901689433,6.782750192729236,1511.5666666666666,100.0,231.1373551216301,2.8604457052746946,212.54505654251324,0.0,0.0,140.0,6.0,1
7494,A,11.0,D,Y,0.0,a,A,0.0,c0,2.4914671858406763,20.50502535029112,5.074579398522443,882.0,130.0,258.2392096878248,1.3365344712956784,385.10678740660455,0.0,0.0,80.0,3.0,0
7495,A,10.0,E,T,1.0,e,A,1.0,c0,3.44432238911142,32.480731823113764,6.020597816467006,1713.6133333333332,100.0,230.66132877126736,4.7324404979075405,161.5244455988481,0.0,0.0,100.0,7.0,0
7497,A,11.0,B,U,0.0,a,B,1.0,c0,4.10834684348133,36.776052687920725,6.50018325398792,1659.82,130.0,256.71763712058333,2.429647085555226,301.19058188701445,0.0,0.0,130.0,7.0,0
7498,A,10.0,B,R,0.0,a,A,0.0,c0,3.215138766352781,25.222855719248876,6.061571113194773,1572.4133333333334,100.0,230.96759663507112,1.2324012256170196,396.4355853783858,0.0,0.0,90.0,5.0,0
7499,A,8.0,D,W,0.0,b,B,0.0,c0,4.465776645947426,55.66885759015098,6.744981466474142,320.8,90.0,221.69937574230775,2.037129573737876,461.2992366484069,11.0,0.0,80.0,4.0,0
7500,A,10.0,E,Y,1.0,e,B,1.0,c0,4.252141997934761,-0.8937477797178026,7.183050374532124,2767.0066666666667,100.0,231.312522986505,2.3890836784750484,54.73418961948786,0.0,0.0,120.0,6.0,1
7501,A,11.0,E,S,1.0,e,A,1.0,?,3.8903365098260627,37.59699111992296,6.273524621109666,448.92666666666673,130.0,258.21038369523245,3.752930017540393,377.93606083382963,0.0,0.0,80.0,3.0,0
7502,A,8.0,D,O,0.0,a,A,1.0,c0,2.8210805094143114,10.407587657259194,6.138957147439806,833.02,90.0,219.3399835375557,0.4590160064842501,108.38516166880169,0.0,14.0,80.0,4.0,0
7503,F,10.0,B,U,0.0,a,A,0.0,c0,4.036000068055038,-3.10269559161879,6.609250427121651,2079.4266666666667,100.0,230.05202015098808,3.215875235416742,232.95825138876825,0.0,0.0,80.0,4.0,0
7504,A,5.0,G,U,0.0,b,B,0.0,c0,4.10834684348133,42.15136190859134,6.8471085041198725,1600.2866666666666,60.0,180.10089842905128,1.0403830990328484,251.40790678003052,0.0,0.0,60.0,2.0,0
7505,E,10.0,E,W,1.0,f,A,0.0,c0,5.0943782414978935,35.05583725374121,6.7724470641021925,1245.2733333333333,100.0,230.30448061970986,2.167666083024532,311.9399867308823,0.0,0.0,80.0,5.0,1
7506,A,10.0,E,V,1.0,e,A,1.0,c0,3.5197170226212404,14.851402246348094,5.967849327579099,740.8533333333335,100.0,231.49491417884065,3.1955316263512303,401.503752185538,0.0,0.0,90.0,6.0,0
7507,C,11.0,B,T,0.0,a,A,1.0,c0,4.536484120840085,31.949900656418194,6.718282226310416,2050.366666666667,130.0,256.87251192360117,2.081177453673273,501.2897355568744,0.0,0.0,120.0,6.0,1
7508,D,8.0,E,R,1.0,e,A,1.0,c0,3.5197170226212404,28.242253815945645,5.7243572004429515,789.5266666666665,90.0,220.85960273439235,2.5383666318404883,82.30033117171978,0.0,0.0,100.0,5.0,0
7509,A,6.0,E,X,1.0,e,A,1.0,c0,2.8210805094143114,52.19075615008283,6.411612280290846,4706.84,70.0,197.63781786039962,1.3012589131873042,179.5670788475597,0.0,0.0,80.0,4.0,0
7510,A,11.0,B,T,0.0,b,A,0.0,c41,4.036000068055038,10.243219743588842,6.572947286258795,642.8066666666666,130.0,258.21146643590566,4.5495182722527705,104.59775523617512,0.0,0.0,48.0,2.0,0
7511,A,11.0,D,W,0.0,b,C,1.0,?,2.74005678707146,18.886636094359275,5.690558771504215,1515.5466666666666,130.0,256.2289349896093,2.1267558020546966,322.2192809734479,0.0,0.0,80.0,4.0,0
7512,A,5.0,G,O,0.0,a,C,1.0,c5,4.252141997934761,59.97490521729291,6.758403491130457,655.6666666666666,60.0,180.56665929809415,0.9959159933205606,353.79294952407815,0.0,0.0,74.0,3.0,0
7513,A,10.0,D,Q,0.0,c,A,1.0,c0,5.300514037749006,21.638482890721747,8.125202564886818,929.2733333333333,100.0,232.35092191055423,2.2797491773854093,315.6143804473752,0.0,0.0,32.0,2.0,0
7514,A,8.1,E,T,1.0,e,C,1.0,c7,3.0595278715659733,18.421834407024935,6.2850764046900975,1621.2666666666669,150.0,271.69523681542375,4.1753249064517854,106.0416670536905,0.0,0.0,40.0,2.0,1
7515,F,2.0,B,O,0.0,a,A,0.0,?,5.505225343152748,16.225613888849807,8.110672837249925,1328.6533333333334,30.0,111.73979261034313,2.3351939481080204,107.855254327757,0.0,0.0,90.0,5.0,0
7516,A,12.0,D,R,0.0,a,A,1.0,c0,3.215138766352781,59.836173846179456,6.478812007335392,1119.9333333333334,140.0,263.32274418855246,4.136253019940555,61.799666304866896,101.0,0.0,80.0,4.0,1
7517,D,8.1,A,T,0.0,a,A,1.0,c0,4.886666579548511,27.2584325950852,7.761912005048601,2058.306666666667,150.0,271.83234160379743,6.251354990893698,756.9618334545931,0.0,0.0,110.0,5.0,1
7518,A,10.0,E,S,1.0,e,C,1.0,c8,3.215138766352781,30.102379336925157,5.321641085425505,1288.4,100.0,232.01425235106117,3.457338710538392,426.9680412539293,0.0,0.0,80.0,4.0,0
7519,D,13.0,C,T,0.0,b,A,0.0,c10,3.5197170226212404,52.55205206358711,6.122041825236664,1259.8133333333333,160.0,277.5547803077922,3.792099316757517,465.3191721424244,0.0,0.0,20.0,1.0,0
7520,A,8.0,E,W,1.0,e,A,1.0,c0,3.8903365098260627,24.559111976608854,7.579390621625298,1321.3066666666666,90.0,219.96153053845055,1.8965860084031725,128.81974303486268,0.0,0.0,80.0,4.0,0
7521,B,8.0,B,R,0.0,b,A,0.0,c0,4.036000068055038,42.28494596619604,7.1727874515870536,1115.32,90.0,220.8544096862696,3.000292539668883,378.64256509559135,0.0,0.0,80.0,6.0,0
7522,A,9.1,A,R,0.0,a,A,0.0,c0,5.776181003044768,21.150289744943024,7.927019016791411,1495.5866666666666,110.0,241.45405052930974,3.245994508018032,334.08513173888673,0.0,0.0,80.0,4.0,0
7523,A,11.0,D,U,0.0,c,B,0.0,c0,2.74005678707146,26.90909932944749,5.215183886033706,883.8133333333334,130.0,257.21365702608097,3.7259339857504736,228.1772977160831,0.0,0.0,64.0,3.0,0
7524,A,4.0,E,V,1.0,e,A,1.0,c0,2.74005678707146,-2.6106258838203846,4.734122292682558,1533.18,50.0,161.74138902887418,-0.2377814373620639,295.1492690759097,0.0,0.0,70.0,4.0,0
7525,A,8.0,E,O,1.0,e,A,1.0,c0,3.368447367421272,21.32023351312222,5.895092507175483,1118.54,90.0,219.2915707883764,2.6945780735328926,196.52231493764444,0.0,0.0,100.0,5.0,0
7526,C,10.0,E,R,1.0,e,A,1.0,c0,3.743271556546851,13.721681473137483,7.187820307201798,206.10666666666665,100.0,230.49160167734703,2.0505629190320755,384.38310434338956,0.0,14.0,100.0,5.0,1
7527,D,11.0,E,Y,1.0,e,A,1.0,c0,3.9633350695784517,-17.032852157020525,7.982042729064804,643.4933333333332,130.0,259.17120357596883,3.2629801235286715,58.67526502938422,0.0,0.0,80.0,4.0,1
7528,A,8.0,E,S,1.0,e,A,1.0,c0,3.1376395320500863,46.45979636479818,5.5921999269220315,780.1866666666666,90.0,218.51787111697303,2.863812381502844,74.48141681934503,0.0,0.0,80.0,3.0,0
7530,A,8.0,E,S,1.0,e,A,1.0,c0,2.8210805094143114,42.05969620893372,5.432466252262051,1367.6333333333334,90.0,220.45357700644055,2.143158378948264,307.28205044328774,0.0,0.0,80.0,4.0,0
7531,A,11.0,D,T,0.0,a,A,1.0,c0,3.816987914184669,53.179907185990295,6.345198207522907,1617.46,130.0,257.7332635886129,3.7234202309112616,17.597065291628297,33.0,0.0,80.0,5.0,0
7532,A,10.0,E,W,1.0,e,A,1.0,c0,4.036000068055038,-3.4101971418616803,7.0448108411925565,588.22,100.0,231.08907199593685,2.8883539184183005,283.02733105845505,0.0,0.0,120.0,6.0,0
7533,A,8.0,B,S,0.0,a,A,0.0,c0,5.505225343152748,-12.163671230852563,8.374350332981043,1165.5066666666667,90.0,220.848249646328,2.198439575779413,199.92962454809017,0.0,0.0,80.0,5.0,0
7534,A,13.0,E,T,1.0,e,A,1.0,c0,3.368447367421272,11.475691270343265,7.707836971703122,1525.82,160.0,277.86017068282314,5.614137208536481,104.18193600850329,0.0,0.0,90.0,5.0,1
7535,A,1.0,D,N,0.0,a,A,0.0,c32,2.6581622499224706,-10.36082426595224,4.770605458969892,1306.6266666666668,20.0,69.105205763573,-0.7053736783780625,200.32951482675784,0.0,0.0,80.0,4.0,0
7536,A,8.0,D,T,0.0,a,A,1.0,c10,2.4914671858406763,35.360979665139745,4.770507052509732,1353.26,90.0,221.23376474964397,2.2376404704947204,413.289134020373,0.0,0.0,80.0,3.0,0
7538,C,10.0,D,V,0.0,a,A,1.0,c0,3.0595278715659733,65.57592384869639,5.302322270913611,2128.5333333333333,100.0,231.1164450439579,2.115968185460324,184.72512075035561,0.0,0.0,80.0,3.0,0
7539,A,8.0,E,U,1.0,f,A,0.0,c0,4.036000068055038,3.270696640528236,6.460534351465843,1399.293333333333,90.0,219.85658973739498,4.639257258210178,4.251869288075596,0.0,0.0,80.0,1.0,1
7540,A,8.0,E,W,1.0,e,A,1.0,c0,4.323616236300034,13.55709749161974,8.089628000325682,1064.84,90.0,221.01346854783702,2.2278105913649027,82.09327397767144,0.0,0.0,170.0,8.0,1
7541,A,10.0,B,W,0.0,a,A,1.0,c0,4.9560892298442045,12.31748807646624,7.657110516663803,799.06,100.0,229.6939738284972,3.6394809123937306,183.90509542570751,0.0,0.0,80.0,3.0,1
7542,A,11.0,E,Y,1.0,e,A,1.0,c0,3.743271556546851,54.27372740550437,6.743914248360463,1181.0266666666666,130.0,256.875272248248,2.993556377628948,201.87247176562138,107.0,0.0,100.0,4.0,1
7543,A,10.0,E,U,1.0,e,A,1.0,c0,4.252141997934761,34.82606454701955,6.719240654358235,2202.773333333333,100.0,231.1541628676437,1.8925121141430048,343.1024595705021,0.0,0.0,80.0,5.0,0
7544,A,10.0,E,X,1.0,e,A,1.0,c0,3.1376395320500863,27.448206807400734,5.6305160599144735,1864.533333333333,100.0,232.90620266586131,1.8366389821223492,592.2199747286543,0.0,0.0,90.0,4.0,0
7545,C,7.0,E,U,1.0,e,A,1.0,c0,4.817049439155456,22.142638628090506,7.95674915208237,2214.953333333333,80.0,209.07190686311367,4.466129785388799,474.2144524788512,0.0,0.0,80.0,4.0,0
7546,F,10.0,D,T,0.0,d,A,1.0,c0,2.8210805094143114,46.49013053422857,5.057674501512978,1180.48,100.0,229.5653729536707,1.9901845494402963,73.35708417171209,0.0,0.0,32.0,3.0,0
7547,A,10.0,D,Y,0.0,c,A,0.0,c29,3.0595278715659733,-5.277033639932526,5.211467853649823,1566.1266666666668,100.0,231.8004626686887,2.8014648737450294,303.8180732780546,0.0,0.0,80.0,4.0,0
7548,A,3.0,E,Z,1.0,e,A,1.0,c2,2.9012967706912964,69.4208282531105,5.418991554715927,3079.526666666666,40.0,140.37393607520457,-1.2921110441172547,237.36402050299813,0.0,0.0,80.0,2.0,0
7550,A,11.0,E,R,1.0,e,C,1.0,c7,4.180389699864894,46.693334716835906,7.0647383321886625,1399.4133333333334,130.0,258.37508233013244,3.8704828432235696,349.3191376111573,0.0,0.0,80.0,5.0,1
7551,A,8.0,E,P,1.0,e,A,1.0,c0,2.5753257825576155,48.16349571931897,5.804599078332455,1297.6933333333334,90.0,221.01648686196413,2.0106945867235915,238.76742839158518,0.0,0.0,80.0,3.0,0
7552,A,8.0,E,V,1.0,f,A,0.0,c0,4.465776645947426,33.49910268577773,6.868261410775408,836.14,90.0,221.9045267259203,1.5793921682966414,311.169662800027,0.0,0.0,80.0,4.0,1
7553,A,11.0,E,O,1.0,e,A,1.0,c22,4.67720218740084,6.0742224360435975,7.105594955839977,1843.4333333333332,130.0,258.0297435132261,3.7318249626826567,239.65160216334613,0.0,0.0,80.0,3.0,0
7554,A,12.0,E,T,1.0,e,C,1.0,c7,3.9633350695784517,38.58309986986794,6.451857356834803,1322.2733333333333,140.0,264.93976005766046,3.4228024861074258,349.2182164546575,0.0,14.0,110.0,6.0,1
7555,A,11.0,D,T,0.0,a,A,1.0,c0,2.98076225293322,35.990668912536194,5.7137981315922906,1409.88,130.0,257.74216018361693,4.621022608252604,450.1176971583046,0.0,0.0,100.0,4.0,1
7556,B,8.0,E,T,1.0,e,A,1.0,c0,4.817049439155456,42.52897250583777,7.847578986996865,925.68,90.0,219.80451231650238,2.599592002131629,159.99852013642325,0.0,0.0,80.0,3.0,0
7557,A,10.0,B,U,0.0,b,B,0.0,c0,3.0595278715659733,30.83353766573032,6.207508236292653,1235.5733333333333,100.0,229.69503194413892,3.0717917197806233,237.37614353653285,0.0,0.0,74.0,6.0,0
7558,A,8.0,B,V,0.0,a,A,0.0,c0,4.10834684348133,46.61852196064789,7.698995272670571,2290.6066666666666,90.0,220.7164723361675,4.845757453619009,103.12306377565253,102.0,0.0,80.0,3.0,1
7559,A,11.0,E,X,1.0,e,A,1.0,c0,4.6069562545437215,8.12177475123966,7.402915904148459,358.92,130.0,257.8440435779792,3.885650855230183,350.8305573187255,0.0,0.0,80.0,6.0,0
7561,A,10.0,B,U,0.0,a,A,0.0,c0,4.67720218740084,-0.624940992215123,7.699435275387815,478.45333333333326,100.0,230.1871544165999,2.50140024533001,395.1682004162443,0.0,0.0,80.0,4.0,0
7562,A,8.0,B,O,0.0,a,A,0.0,c0,3.44432238911142,47.01384222290913,5.540684593672833,1790.8,90.0,221.0116762268171,1.188689163866729,302.66394004168694,0.0,0.0,90.0,6.0,0
7563,A,10.0,D,U,0.0,a,A,0.0,c0,2.74005678707146,34.461807549019035,5.3649858979020815,357.32,100.0,230.75367184505063,2.253804888289248,275.7477184634663,0.0,0.0,80.0,6.0,0
7564,A,8.0,D,O,0.0,c,A,0.0,c0,2.320307316307896,33.786836710633075,5.296325530610769,984.3666666666667,90.0,222.43687973252548,0.8519010767052737,597.8493956690778,0.0,0.0,70.0,2.0,0
7565,A,5.0,D,O,0.0,c,A,1.0,c0,1.960713731797774,74.42218791341675,4.7789885063233735,952.7466666666667,60.0,179.59496928869237,3.5034183620816552,352.3292657379489,0.0,0.0,80.0,3.0,0
7566,F,12.0,E,T,1.0,e,A,1.0,c14,6.112034965381406,16.482825325623455,8.611742630108267,1212.68,140.0,265.56408425390566,3.9519540110967575,404.5719053502334,0.0,0.0,20.0,3.0,1
7567,F,8.0,E,O,1.0,e,A,1.0,c0,3.2920632714508717,4.981825206834358,6.075458038511248,2818.12,90.0,220.62740661971108,1.1636680574015468,631.8351939598774,0.0,0.0,80.0,5.0,0
7568,A,11.0,B,V,0.0,a,A,0.0,c0,4.323616236300034,31.257164330711927,6.917858567733183,834.1333333333333,130.0,257.2806602359916,3.5085448781960578,102.54353872808204,0.0,0.0,100.0,6.0,0
7569,A,8.0,E,Y,1.0,e,A,1.0,c0,2.9012967706912964,16.58701323644557,5.213231279583706,440.63333333333327,90.0,220.34029730586295,3.010031724284248,98.40374201369724,0.0,0.0,80.0,3.0,0
7570,A,10.0,E,U,1.0,e,A,1.0,c0,3.368447367421272,-5.378361304488612,6.3240586187822805,2314.44,100.0,230.6741590504605,2.86035040039726,372.57137045008926,0.0,0.0,80.0,4.0,0
7571,A,11.0,E,Q,1.0,e,A,1.0,c0,4.252141997934761,27.888431375314962,6.509847176598862,1275.7133333333334,130.0,257.4697550747396,3.7385898449150594,48.59295493783585,0.0,0.0,80.0,4.0,0
7572,A,5.0,E,S,1.0,e,A,1.0,c0,5.231967389542413,33.927120951615876,8.107286251455404,1327.2333333333333,60.0,181.51767277069527,0.7120492297593058,165.67898359916694,0.0,0.0,80.0,2.0,0
7573,D,3.0,E,Z,1.0,e,A,1.0,c0,6.112034965381406,45.2349020131585,8.754137551242707,1607.4733333333334,40.0,140.70042883540566,0.5664122463717468,334.07636230897265,0.0,0.0,80.0,4.0,0
7574,A,3.0,B,N,0.0,c,B,0.0,c0,4.67720218740084,22.285872835712247,7.644040453282474,601.26,40.0,139.19482985510638,0.7123933269823228,532.0792763568351,0.0,0.0,32.0,0.0,0
7575,F,8.0,E,O,1.0,e,A,1.0,c0,3.215138766352781,34.32483842191006,5.482820525594209,1268.1866666666667,90.0,220.179068315375,1.1955511281913511,83.96435218723428,0.0,0.0,80.0,2.0,0
7576,A,11.0,E,V,1.0,e,A,1.0,c0,2.9012967706912964,20.22446435516555,6.0086543864646185,1179.8133333333333,130.0,256.68434082867884,2.1756162986816507,160.74392850564232,0.0,0.0,90.0,6.0,1
